occurrenceID,rightsHolder,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,Source,Date,yearMeasurement,Sex,lifeStage,Department,Municipality,ParamoComplex,Locality,Elevation,decimalLatitude,decimalLongitude,Order,Family,Species,Weight,totalCulmen,exposedCulmen,billDepth,billWidth,gape,wingArea,wingLength,distPrimarySecondary,tailLength,tailShape,Tarsus,Hallux,halluxClaw,Wingspan,Weight_Dunning2008
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1355,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1355,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Tyrannidae,Ochthoeca diadema,12.5,12,7.6,3.2,4.7,8.2,266,67,27,52,7,22.3,NA,NA,NA,11.5
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1308,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1308,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,13-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Ochthoeca diadema,11,10.2,7.8,3.4,4.5,8,309.57,58,42,49,9,21,11.9,NA,NA,11.5
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1338,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1338,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Ochthoeca diadema,12,11.3,8.6,3.7,5.1,10.6,323.92,59,37,54,4,21.1,12.1,NA,NA,11.5
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1304,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1304,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Tyrannidae,Ochthoeca frontalis,11,9.4,7.3,3.1,NA,6.2,279.11,62,NA,49,5,NA,10.8,NA,NA,10
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1474,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1474,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Buesaquillo, Vda. La Cuchilla",3430,1.271922,-77.246667,Passeriformes,Tyrannidae,Ochthoeca frontalis,NA,11.2,9,3.2,4,9.8,313.66,62,16,48,NA,22,NA,NA,NA,10
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1285,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1285,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,10-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3389,0.982361,-77.295139,Passeriformes,Tyrannidae,Ochthoeca frontalis,11,10.6,7.1,3.4,4.1,9.3,317.55,59,NA,51,NA,20.4,11.1,NA,NA,10
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1457,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1457,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Passeriformes,Tyrannidae,Ochthoeca fumicolor,15,15.1,11,3.7,4.8,10.9,556.27,77,18,65,NA,22.1,13.6,NA,NA,16.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1344,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1344,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Immature,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Pseudotriccus ruficeps,9.5,10.2,8.2,2.5,4,5.6,200.24,NA,33,38,5,26.1,12.5,NA,NA,11.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1325,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1325,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Pseudotriccus ruficeps,10.5,13.5,9,3,4.5,10.5,214.09,NA,26,42,6,23.5,13.2,NA,NA,11.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1324,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1324,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Pseudotriccus ruficeps,11.5,12.6,8.8,3.3,4.4,9,207.62,53,25,55,10,23.8,NA,NA,NA,11.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1351,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1351,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,15-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Pseudotriccus ruficeps,11,10.1,9.2,2.6,3.7,7,223.65,57,25,45,7,23.1,12.3,NA,NA,11.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1358,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1358,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Passeriformes,Tyrannidae,Pseudotriccus ruficeps,10,10.8,8.7,2.8,3.9,9.3,278.39,55,28,41,8,20.9,12.8,NA,NA,11.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1322,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1322,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,14-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Uromyias agilis,NA,13.2,8.1,3.3,4.5,10.2,103.17,56,39,NA,NA,NA,NA,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1297,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1297,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Passeriformes,Tyrannidae,Uromyias agilis,9,11.7,9.3,3.2,4.5,9.2,106.25,58,38,NA,NA,18.8,11.2,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1276,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1276,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,8-Mar-15,2015,Undetermined,Not registered,Narino,Tangua,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Tangua: Santander , Vda. Las Palmas",3504,0.987361,-77.293528,Passeriformes,Tyrannidae,Uromyias agilis,10.5,12.7,9.2,3.3,4.2,9.3,116.13,54,37,58,15,19.8,NA,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1320,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1320,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,13-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Passeriformes,Tyrannidae,Uromyias agilis,10.5,12.9,9.4,3.5,4.5,7.6,106.76,54,36,68,23,21.5,12.1,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1277,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1277,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,8-Mar-15,2015,Undetermined,Immature,Narino,Tangua,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Tangua: Santander , Vda. Las Palmas",3504,0.987361,-77.293528,Passeriformes,Tyrannidae,Uromyias agilis,8.5,12,8.1,3.1,3.9,10.1,116.12,56,35,69,26,18,12.2,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1278,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1278,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,8-Mar-15,2015,Undetermined,Not registered,Narino,Tangua,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Tangua: Santander , Vda. Las Palmas",3504,0.987361,-77.293528,Passeriformes,Tyrannidae,Uromyias agilis,10,12.6,8.5,3.5,4.3,9.1,116.18,57,37,69,20,18.3,12.7,NA,NA,NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1423,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1423,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3300,0.842222,-77.366861,Passeriformes,Tyrannidae,Uromyias agilis,10.5,NA,8.1,3.2,NA,7.8,174.55,59,37,70,NA,21.7,NA,NA,NA,NA
